file_name,obj_class,vertices,faces,face_type,bounding_box,centroid,is_watertight,outlier_low,outlier_high,file_path
D00156.obj,Apartment,11745,19380,Triangles,"{'min_bound': [-0.81948, -0.742071, -0.667138], 'max_bound': [0.881168, 0.842832, 0.566733]}","[0.008990635676617384, 0.048050297108576626, -0.06397097195627223]",False,False,True,datasets/dataset_original\Apartment\D00156.obj
D00310.obj,Apartment,5934,9480,Triangles,"{'min_bound': [-0.744656, -0.389316, -0.368775], 'max_bound': [1.03298, 0.494357, 0.339434]}","[0.12285003250076895, 0.04838729784738152, -0.04379549134509039]",False,False,False,datasets/dataset_original\Apartment\D00310.obj
D00348.obj,Apartment,2006,3008,Triangles,"{'min_bound': [-0.94171, -0.40949, -0.813025], 'max_bound': [0.725458, 0.566411, 0.205192]}","[-0.0941486107107907, 0.07433814383299782, -0.2916587598354053]",False,False,False,datasets/dataset_original\Apartment\D00348.obj
D00366.obj,Apartment,1294,2540,Triangles,"{'min_bound': [-0.895467, -0.856715, -0.663917], 'max_bound': [0.745644, 0.59104, 0.529402]}","[-0.09808456468888746, -0.142560172225626, -0.021564142834903578]",False,False,False,datasets/dataset_original\Apartment\D00366.obj
D00478.obj,Apartment,15670,25206,Triangles,"{'min_bound': [-0.780623, -0.760414, -0.478043], 'max_bound': [0.910492, 0.404719, 0.451362]}","[0.05026328492915835, -0.06319894381626565, -0.02690670627572737]",False,False,True,datasets/dataset_original\Apartment\D00478.obj
D00496.obj,Apartment,1598,2579,Triangles,"{'min_bound': [-0.643419, -0.704659, -0.341188], 'max_bound': [1.15353, 0.878216, 0.259608]}","[0.1914894852186431, 0.07213125908132645, -0.03192629159300568]",False,False,False,datasets/dataset_original\Apartment\D00496.obj
D00626.obj,Apartment,30598,64688,Triangles,"{'min_bound': [-0.885934, -0.597769, -0.512373], 'max_bound': [0.906987, 0.33114, 0.382066]}","[-0.004917324473301337, -0.09539573862222234, -0.05828768166137137]",False,False,True,datasets/dataset_original\Apartment\D00626.obj
D00639.obj,Apartment,4282,7980,Triangles,"{'min_bound': [-0.542818, -0.544259, -0.687879], 'max_bound': [1.14108, 0.500059, 0.449116]}","[0.15537809624986434, -0.023488717109376632, -0.0665886929686578]",False,False,False,datasets/dataset_original\Apartment\D00639.obj
D00651.obj,Apartment,11752,19380,Triangles,"{'min_bound': [-0.948858, -0.950931, -0.556634], 'max_bound': [0.916559, 0.904251, 0.661818]}","[-0.03119589865064814, -0.036198727491699764, 0.06721772636264017]",False,False,True,datasets/dataset_original\Apartment\D00651.obj
D00681.obj,Apartment,12682,15557,Triangles,"{'min_bound': [-0.681671, -0.790363, -0.471744], 'max_bound': [1.09453, 0.587597, 0.656092]}","[0.18760215652569476, -0.046614984219217656, 0.10238729958432831]",False,False,True,datasets/dataset_original\Apartment\D00681.obj
D00780.obj,Apartment,8240,13684,Triangles,"{'min_bound': [-0.977731, -0.618236, -0.189083], 'max_bound': [0.789199, 0.449639, 0.33395]}","[-0.0649510422438974, -0.11169931143097848, 0.023234595477027678]",False,False,False,datasets/dataset_original\Apartment\D00780.obj
D00792.obj,Apartment,795,1158,Triangles,"{'min_bound': [-0.795163, -0.965409, -0.669296], 'max_bound': [1.10354, 0.963376, 0.859246]}","[0.17263813022017488, 0.029485637124332106, 0.08264188810771075]",False,False,False,datasets/dataset_original\Apartment\D00792.obj
D00859.obj,Apartment,1327,2163,Triangles,"{'min_bound': [-0.824176, -0.692473, -0.33128], 'max_bound': [1.07379, 0.611025, 0.211846]}","[0.1211896916480252, -0.05936409188713041, -0.04590881439761849]",False,False,False,datasets/dataset_original\Apartment\D00859.obj
D00860.obj,Apartment,15670,25206,Triangles,"{'min_bound': [-0.764923, -0.760034, -0.474753], 'max_bound': [0.927037, 0.399913, 0.451175]}","[0.06592111654467796, -0.06573407230658004, -0.02358141481813916]",False,False,True,datasets/dataset_original\Apartment\D00860.obj
D00869.obj,Apartment,4847,9069,Triangles,"{'min_bound': [-0.984513, -0.521765, -0.380646], 'max_bound': [0.688383, 0.644962, 0.551785]}","[-0.1555615683155425, 0.08176026303226988, 0.1296224810972931]",False,False,False,datasets/dataset_original\Apartment\D00869.obj
D00921.obj,Apartment,6689,7983,Triangles,"{'min_bound': [-0.850705, -0.487423, -0.558467], 'max_bound': [0.822601, 0.545748, 0.554978]}","[0.1412511004653842, -0.00443235791056778, -0.017925379519163367]",False,False,False,datasets/dataset_original\Apartment\D00921.obj
D00953.obj,Apartment,4156,7140,Triangles,"{'min_bound': [-0.949201, -0.826799, -0.444887], 'max_bound': [0.665321, 0.896079, 0.51871]}","[-0.16740973233526923, -0.038251963888153794, -0.06440884219358384]",False,False,False,datasets/dataset_original\Apartment\D00953.obj
m463.obj,Apartment,2022,3672,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.785029, 0.975, 0.574765]}","[0.4050223598922332, 0.2696542875768773, 0.2999938015673233]",False,False,False,datasets/dataset_original\Apartment\m463.obj
m464.obj,Apartment,8301,12810,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.347449, 0.975, 0.296305]}","[0.18453964458617045, 0.36222514146901313, 0.1609058731238042]",False,False,False,datasets/dataset_original\Apartment\m464.obj
m465.obj,Apartment,2335,4363,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.21702, 0.975, 0.251523]}","[0.13349147520706087, 0.4739378245321943, 0.12702604967205489]",False,False,False,datasets/dataset_original\Apartment\m465.obj
m53.obj,AquaticAnimal,18409,34877,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.163371, 0.348761, 0.975]}","[0.1042983264218981, 0.18424352450120934, 0.5555144682660522]",False,False,True,datasets/dataset_original\AquaticAnimal\m53.obj
m54.obj,AquaticAnimal,18143,33836,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.254899, 0.371143, 0.975]}","[0.15394250871821852, 0.1896856913383778, 0.5533783991576264]",False,False,True,datasets/dataset_original\AquaticAnimal\m54.obj
m55.obj,AquaticAnimal,19505,37072,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.18151, 0.380146, 0.975]}","[0.08891722291745799, 0.2033889388372971, 0.5519457782228872]",False,False,True,datasets/dataset_original\AquaticAnimal\m55.obj
m56.obj,AquaticAnimal,5814,10893,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.168956, 0.367452, 0.975]}","[0.09682186061883202, 0.19396637984005607, 0.5574791264522196]",False,False,False,datasets/dataset_original\AquaticAnimal\m56.obj
m57.obj,AquaticAnimal,18878,36278,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.143963, 0.389443, 0.975]}","[0.08472459680804634, 0.20527179337399282, 0.5563355181229304]",False,False,True,datasets/dataset_original\AquaticAnimal\m57.obj
m58.obj,AquaticAnimal,477,950,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.537049, 0.500211, 0.975]}","[0.2830435822228645, 0.20342037445744465, 0.5687715924388455]",True,True,False,datasets/dataset_original\AquaticAnimal\m58.obj
m59.obj,AquaticAnimal,44,1680,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.225, 0.225, 0.975]}","[0.1250183942798197, 0.1248808220920204, 0.4841789330463164]",False,True,False,datasets/dataset_original\AquaticAnimal\m59.obj
m60.obj,AquaticAnimal,1606,3208,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.348674, 0.407675, 0.975]}","[0.18683657815308938, 0.21472149235472626, 0.5416166756867455]",True,False,False,datasets/dataset_original\AquaticAnimal\m60.obj
m61.obj,AquaticAnimal,216,337,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.18743, 0.443396, 0.975]}","[0.10790941896197598, 0.20734886675482375, 0.6076335722122225]",False,True,False,datasets/dataset_original\AquaticAnimal\m61.obj
m62.obj,AquaticAnimal,241,478,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.131276, 0.749178, 0.975]}","[0.07820761511578596, 0.3773569733634431, 0.5799677735595767]",True,True,False,datasets/dataset_original\AquaticAnimal\m62.obj
m63.obj,AquaticAnimal,1112,1792,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.724541, 0.777238]}","[0.4200241064859283, 0.316336330288325, 0.40444736930012887]",False,False,False,datasets/dataset_original\AquaticAnimal\m63.obj
m64.obj,AquaticAnimal,247,444,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.545087, 0.1789]}","[0.43183687067956206, 0.2866927802836119, 0.1019610293815195]",False,True,False,datasets/dataset_original\AquaticAnimal\m64.obj
m65.obj,AquaticAnimal,1004,1930,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.399816, 0.604595, 0.975]}","[0.2124021115251857, 0.30490282904984367, 0.5688655088795226]",False,False,False,datasets/dataset_original\AquaticAnimal\m65.obj
m66.obj,AquaticAnimal,4117,8196,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.445705, 0.547553, 0.975]}","[0.24233468190277055, 0.2947520389801803, 0.6011427514461161]",False,False,False,datasets/dataset_original\AquaticAnimal\m66.obj
m67.obj,AquaticAnimal,14000,27996,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.2497, 0.388988]}","[0.5093285690769375, 0.13158659166393263, 0.19150020303886425]",True,False,True,datasets/dataset_original\AquaticAnimal\m67.obj
m68.obj,AquaticAnimal,553,1098,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.278519, 0.18743]}","[0.4909938719549642, 0.14594143600402523, 0.10712161235632124]",True,False,False,datasets/dataset_original\AquaticAnimal\m68.obj
m69.obj,AquaticAnimal,317,560,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.357325, 0.264776, 0.975]}","[0.19097963891424083, 0.10865508436950036, 0.6054356289063249]",False,True,False,datasets/dataset_original\AquaticAnimal\m69.obj
m70.obj,AquaticAnimal,320,560,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.454415, 0.266076, 0.975]}","[0.23976030030951112, 0.09932126717153805, 0.529995418479911]",False,True,False,datasets/dataset_original\AquaticAnimal\m70.obj
m71.obj,AquaticAnimal,420,836,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.32599, 0.371535, 0.975]}","[0.17544581722636157, 0.15613346662858293, 0.5152744465767142]",True,True,False,datasets/dataset_original\AquaticAnimal\m71.obj
m72.obj,AquaticAnimal,331,590,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.456203, 0.262828, 0.975]}","[0.2406287298949622, 0.10309654084820694, 0.5329349105344282]",False,True,False,datasets/dataset_original\AquaticAnimal\m72.obj
m73.obj,AquaticAnimal,285,564,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.610865, 0.376181]}","[0.5260723034386164, 0.30402564439715596, 0.20001371291623601]",False,True,False,datasets/dataset_original\AquaticAnimal\m73.obj
m74.obj,AquaticAnimal,162,336,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.354455, 0.321596, 0.975]}","[0.18586508215911487, 0.15325794837450862, 0.5825373660855065]",False,True,False,datasets/dataset_original\AquaticAnimal\m74.obj
m75.obj,AquaticAnimal,298,512,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.538384, 0.299311, 0.975]}","[0.28155434367493437, 0.10687054170223667, 0.5456552629077115]",False,True,False,datasets/dataset_original\AquaticAnimal\m75.obj
m76.obj,AquaticAnimal,1583,3164,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.39593, 0.35314, 0.975]}","[0.21046860092579844, 0.18352867043584767, 0.5709965091165834]",False,False,False,datasets/dataset_original\AquaticAnimal\m76.obj
m77.obj,AquaticAnimal,11578,23022,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.407994, 0.611203]}","[0.4899627675651056, 0.15022154344238933, 0.3396760814412477]",False,False,True,datasets/dataset_original\AquaticAnimal\m77.obj
m78.obj,AquaticAnimal,468,734,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.51665, 0.428181]}","[0.46716621331895253, 0.2464095670027238, 0.26421809799661006]",False,True,False,datasets/dataset_original\AquaticAnimal\m78.obj
m79.obj,AquaticAnimal,166,226,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.256171, 0.300958]}","[0.5234723259629236, 0.09352753181653667, 0.18673668734909088]",False,True,False,datasets/dataset_original\AquaticAnimal\m79.obj
m80.obj,AquaticAnimal,1104,2104,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.308883, 0.416001]}","[0.4468855696638823, 0.12043820827372671, 0.19707594845086507]",False,False,False,datasets/dataset_original\AquaticAnimal\m80.obj
m81.obj,AquaticAnimal,857,1673,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.4145, 0.291, 0.975]}","[0.21640746034969413, 0.11377089120097679, 0.5734721663181926]",False,False,False,datasets/dataset_original\AquaticAnimal\m81.obj
D00031.obj,Bed,1867,3590,Triangles,"{'min_bound': [-0.669666, -0.708463, -0.267503], 'max_bound': [0.930426, 0.726534, 0.312193]}","[0.04092674932145992, 0.018311749196889264, -0.03761834915199689]",False,False,False,datasets/dataset_original\Bed\D00031.obj
D00110.obj,Bed,1926,3644,Triangles,"{'min_bound': [-0.8889, -0.718484, -0.220014], 'max_bound': [0.75223, 0.524562, 0.339705]}","[-0.12130705808255124, -0.09402013734067902, -0.012070374935129195]",False,False,False,datasets/dataset_original\Bed\D00110.obj
D00121.obj,Bed,12384,24612,Triangles,"{'min_bound': [-0.912283, -0.599669, -0.482021], 'max_bound': [0.78579, 0.858504, 0.463209]}","[-0.060272083162374576, 0.12974783632152567, 0.018904515476194057]",True,False,True,datasets/dataset_original\Bed\D00121.obj
D00184.obj,Bed,7218,14204,Triangles,"{'min_bound': [-0.937684, -0.891329, -0.466361], 'max_bound': [0.750002, 0.664602, 0.341943]}","[-0.09456404991556443, -0.09962976272616089, 0.08479064359863794]",False,False,False,datasets/dataset_original\Bed\D00184.obj
D00210.obj,Bed,17296,34247,Triangles,"{'min_bound': [-0.667887, -0.532688, -0.412555], 'max_bound': [0.81694, 0.866731, 0.546372]}","[0.05574545121609207, 0.14665893925406204, 0.017622871562813565]",False,False,True,datasets/dataset_original\Bed\D00210.obj
D00213.obj,Bed,2277,4536,Triangles,"{'min_bound': [-0.955079, -0.365319, -0.375599], 'max_bound': [0.747501, 0.50444, 0.275625]}","[-0.06209483911254678, 0.05948107979318246, -0.05515970015446357]",False,False,False,datasets/dataset_original\Bed\D00213.obj
D00217.obj,Bed,3238,6272,Triangles,"{'min_bound': [-0.842601, -0.54509, -0.3038], 'max_bound': [0.881592, 0.411619, 0.422549]}","[0.02712497938383825, -0.07866052695930534, 0.11574548928236722]",False,False,False,datasets/dataset_original\Bed\D00217.obj
D00307.obj,Bed,2644,5259,Triangles,"{'min_bound': [-0.820216, -0.833938, -0.213808], 'max_bound': [0.991699, 0.872106, 0.392634]}","[0.055981750196233894, 0.004314303747666132, 0.04213905856492144]",False,False,False,datasets/dataset_original\Bed\D00307.obj
D00322.obj,Bed,7442,14796,Triangles,"{'min_bound': [-0.94314, -0.415536, -0.520955], 'max_bound': [0.864001, 0.599245, 0.520602]}","[-0.039410616406957734, 0.09946998352567163, 0.04399922579177451]",True,False,False,datasets/dataset_original\Bed\D00322.obj
D00417.obj,Bed,12236,24736,Triangles,"{'min_bound': [-0.799888, -0.509407, -0.374758], 'max_bound': [0.796046, 0.668083, 0.302302]}","[-0.02945228490295566, 0.07994097179755423, 0.008762339276878233]",False,False,True,datasets/dataset_original\Bed\D00417.obj
D00538.obj,Bed,7136,13868,Triangles,"{'min_bound': [-0.838246, -0.479658, -0.325735], 'max_bound': [0.8386, 0.702627, 0.411787]}","[0.0016001088583290585, 0.10575663849230188, -0.05007027817066436]",False,False,False,datasets/dataset_original\Bed\D00538.obj
D00545.obj,Bed,415,838,Triangles,"{'min_bound': [-0.832734, -0.47967, -0.39825], 'max_bound': [0.876784, 0.747412, 0.346334]}","[-0.03349733396056787, 0.12227892454537603, -0.025418336141528514]",False,True,False,datasets/dataset_original\Bed\D00545.obj
D00552.obj,Bed,6349,12251,Triangles,"{'min_bound': [-1.05698, -0.719045, -0.464456], 'max_bound': [0.489625, 0.71651, 0.232915]}","[-0.14028339587449332, 0.028753914109792608, -0.03929478021203198]",False,False,False,datasets/dataset_original\Bed\D00552.obj
D00565.obj,Bed,826,1628,Triangles,"{'min_bound': [-1.08588, -0.605613, -0.375019], 'max_bound': [0.602982, 0.718594, 0.180431]}","[-0.19364726119393308, 0.056689664227763996, -0.08695077765560491]",False,False,False,datasets/dataset_original\Bed\D00565.obj
D00650.obj,Bed,3752,7443,Triangles,"{'min_bound': [-0.863733, -0.550605, -0.421559], 'max_bound': [0.833154, 0.377532, 0.282019]}","[0.005733531774912522, -0.07084656904601393, -0.001852659149537903]",False,False,False,datasets/dataset_original\Bed\D00650.obj
D00735.obj,Bed,447,684,Triangles,"{'min_bound': [-0.644923, -0.684425, -0.312594], 'max_bound': [1.11344, 0.73777, 0.476146]}","[0.20502830687877646, 0.03669579825100991, 0.11798986961222048]",False,True,False,datasets/dataset_original\Bed\D00735.obj
D00836.obj,Bed,1563,3154,Triangles,"{'min_bound': [-0.795864, -0.365307, -0.304602], 'max_bound': [0.919097, 0.512459, 0.597853]}","[-0.01394347675086616, 0.08555472677227413, 0.013206561566697354]",False,False,False,datasets/dataset_original\Bed\D00836.obj
D00839.obj,Bed,16364,32648,Triangles,"{'min_bound': [-0.800648, -0.877287, -0.351917], 'max_bound': [0.864395, 0.569772, 0.290771]}","[-0.03461620199514575, -0.15427755095633963, -0.013583646047608968]",False,False,True,datasets/dataset_original\Bed\D00839.obj
D00969.obj,Bed,12375,23918,Triangles,"{'min_bound': [-0.906979, -0.928304, -0.466867], 'max_bound': [0.798208, 0.569391, 0.379395]}","[-0.05847146948004969, -0.15248823091942154, -0.10761009268274709]",False,False,True,datasets/dataset_original\Bed\D00969.obj
D00988.obj,Bed,344,624,Triangles,"{'min_bound': [-0.867888, -0.726326, -0.517681], 'max_bound': [0.815509, 0.426407, 0.208921]}","[-0.0004383704267687335, -0.15712363115684266, -0.1634906954225385]",True,True,False,datasets/dataset_original\Bed\D00988.obj
m945.obj,Bed,8116,15659,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.740004, 0.813378, 0.975]}","[0.3836763452566074, 0.2941770083603007, 0.4389917683907875]",False,False,False,datasets/dataset_original\Bed\m945.obj
m946.obj,Bed,449,644,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.494149, 0.494147, 0.975]}","[0.259582092069289, 0.24650718343468836, 0.49998038783925614]",False,True,False,datasets/dataset_original\Bed\m946.obj
m947.obj,Bed,441,584,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.721994, 0.445454, 0.975]}","[0.37352380085887793, 0.1836128026907146, 0.4812976340332998]",False,True,False,datasets/dataset_original\Bed\m947.obj
m948.obj,Bed,4597,9038,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.893382, 0.961408]}","[0.49957001531498707, 0.2238527195280873, 0.44301649921362085]",True,False,False,datasets/dataset_original\Bed\m948.obj
m949.obj,Bed,706,1388,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.956207, 0.975, 0.489954]}","[0.48229239274522184, 0.31243105106278546, 0.2567854806470427]",True,False,False,datasets/dataset_original\Bed\m949.obj
m950.obj,Bed,437,724,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.769384, 0.889227, 0.975]}","[0.39724417992111577, 0.2607778554070382, 0.4642623807886987]",False,True,False,datasets/dataset_original\Bed\m950.obj
m951.obj,Bed,363,572,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.797947, 0.536752, 0.975]}","[0.4118977184663951, 0.29200805543024544, 0.39723567735297194]",False,True,False,datasets/dataset_original\Bed\m951.obj
D00016.obj,Bicycle,2769,5049,Triangles,"{'min_bound': [-0.914299, -0.44062, -0.209935], 'max_bound': [0.959955, 0.818183, 0.177847]}","[0.04883938725951013, 0.10716980045623307, -0.0023956472650537384]",False,False,False,datasets/dataset_original\Bicycle\D00016.obj
D00033.obj,Bicycle,2192,4448,Triangles,"{'min_bound': [-1.0652, -0.389308, -0.281626], 'max_bound': [0.878724, 0.704617, 0.310015]}","[-0.07983012038388286, 0.15443483572668715, 0.009209930902129808]",False,False,False,datasets/dataset_original\Bicycle\D00033.obj
D00040.obj,Bicycle,25426,50650,Triangles,"{'min_bound': [-0.94097, -0.458162, -0.31764], 'max_bound': [0.963824, 0.744808, 0.315601]}","[-0.031051859066660185, 0.05558718128019719, 0.009581318162308346]",False,False,True,datasets/dataset_original\Bicycle\D00040.obj
D00077.obj,Bicycle,16416,32265,Triangles,"{'min_bound': [-0.846692, -0.658064, -0.363761], 'max_bound': [1.04491, 0.486785, 0.288974]}","[0.0574832680418222, -0.1698784657762919, -0.01762841076604429]",False,False,True,datasets/dataset_original\Bicycle\D00077.obj
D00078.obj,Bicycle,22674,44740,Triangles,"{'min_bound': [-1.01698, -0.596377, -0.365122], 'max_bound': [0.86983, 0.758111, 0.358418]}","[-0.021213336993509423, 0.05143159843928533, -0.026365673372242583]",False,False,True,datasets/dataset_original\Bicycle\D00078.obj
D00462.obj,Bicycle,56754,111471,Triangles,"{'min_bound': [-0.981432, -0.593991, -0.276838], 'max_bound': [0.933426, 0.611169, 0.23777]}","[-0.021572130085954308, 0.006608303008757447, -0.01265888115459766]",False,False,True,datasets/dataset_original\Bicycle\D00462.obj
D00514.obj,Bicycle,6951,12939,Triangles,"{'min_bound': [-1.00041, -0.554131, -0.218428], 'max_bound': [0.867701, 0.697751, 0.17829]}","[-0.08073730213529416, 0.07966059540008052, -0.015922566428336414]",False,False,False,datasets/dataset_original\Bicycle\D00514.obj
