file_name,obj_class,vertices,faces,face_type,bounding_box,centroid,is_watertight,outlier_low,outlier_high,file_path
m1350.obj,AircraftBuoyant,1097,1976,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.291317, 0.305022]}","[0.48724929660994415, 0.15815833562260842, 0.17091809390936438]",False,False,False,datasets/dataset_original_cleaned\AircraftBuoyant\m1350.obj
m1351.obj,AircraftBuoyant,12985,25184,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.2083, 0.219243, 0.975]}","[0.11664977313172055, 0.12663865848442557, 0.4437658496146401]",False,False,True,datasets/dataset_original_cleaned\AircraftBuoyant\m1351.obj
m1352.obj,AircraftBuoyant,3236,6358,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.376642, 0.332621]}","[0.5269798406329128, 0.2140519796549227, 0.17883007662504388]",False,False,False,datasets/dataset_original_cleaned\AircraftBuoyant\m1352.obj
D00045.obj,Apartment,14865,21985,Triangles,"{'min_bound': [-0.613186, -0.700915, -0.532017], 'max_bound': [0.829027, 0.770415, 0.354253]}","[0.07288110692503906, 0.010753949150415014, -0.10389463218057655]",False,False,True,datasets/dataset_original_cleaned\Apartment\D00045.obj
D00086.obj,Apartment,20462,42102,Triangles,"{'min_bound': [-0.920883, -0.343487, -0.415469], 'max_bound': [0.863162, 1.32482, 0.293879]}","[-0.020474417206498535, 0.3398057706562899, -0.044195640416096894]",False,False,True,datasets/dataset_original_cleaned\Apartment\D00086.obj
D00138.obj,Apartment,10710,21127,Triangles,"{'min_bound': [-0.782682, -0.514535, -0.317783], 'max_bound': [0.776339, 0.633157, 0.198885]}","[-0.006032067518900171, 0.04028283861423351, -0.05598296098747817]",False,False,True,datasets/dataset_original_cleaned\Apartment\D00138.obj
D00156.obj,Apartment,11745,19428,Triangles,"{'min_bound': [-0.81948, -0.742071, -0.667138], 'max_bound': [0.881168, 0.842832, 0.566733]}","[0.008951624906848766, 0.04798267050577687, -0.06376671174245027]",False,False,True,datasets/dataset_original_cleaned\Apartment\D00156.obj
D00310.obj,Apartment,5934,9905,Triangles,"{'min_bound': [-0.744656, -0.389316, -0.368775], 'max_bound': [1.03298, 0.494357, 0.339434]}","[0.12145982423700584, 0.05019920770048219, -0.04377863780751676]",False,False,False,datasets/dataset_original_cleaned\Apartment\D00310.obj
D00348.obj,Apartment,2006,3034,Triangles,"{'min_bound': [-0.94171, -0.40949, -0.813025], 'max_bound': [0.725458, 0.566411, 0.205192]}","[-0.09018326935934122, 0.07514252243201239, -0.28600421165333484]",False,False,False,datasets/dataset_original_cleaned\Apartment\D00348.obj
D00366.obj,Apartment,1294,2544,Triangles,"{'min_bound': [-0.895467, -0.856715, -0.663917], 'max_bound': [0.745644, 0.59104, 0.529402]}","[-0.09807793813567318, -0.14255730385900064, -0.021563475208083778]",False,False,False,datasets/dataset_original_cleaned\Apartment\D00366.obj
D00478.obj,Apartment,15670,26346,Triangles,"{'min_bound': [-0.780623, -0.760414, -0.478043], 'max_bound': [0.910492, 0.404719, 0.451362]}","[0.049482542752791875, -0.060371190641987545, -0.03296386117208231]",False,False,True,datasets/dataset_original_cleaned\Apartment\D00478.obj
D00496.obj,Apartment,1598,2652,Triangles,"{'min_bound': [-0.643419, -0.704659, -0.341188], 'max_bound': [1.15353, 0.878216, 0.259608]}","[0.17409303489464226, 0.06564230053561783, -0.033250556458623556]",False,False,False,datasets/dataset_original_cleaned\Apartment\D00496.obj
D00626.obj,Apartment,30598,65380,Triangles,"{'min_bound': [-0.885934, -0.597769, -0.512373], 'max_bound': [0.906987, 0.33114, 0.382066]}","[-0.004056620874815511, -0.09174074712222187, -0.053398545302442924]",False,False,True,datasets/dataset_original_cleaned\Apartment\D00626.obj
D00639.obj,Apartment,4282,8119,Triangles,"{'min_bound': [-0.542818, -0.544259, -0.687879], 'max_bound': [1.14108, 0.500059, 0.449116]}","[0.15635785178339634, -0.023948809580291733, -0.06671376965552724]",False,False,False,datasets/dataset_original_cleaned\Apartment\D00639.obj
D00651.obj,Apartment,11752,19432,Triangles,"{'min_bound': [-0.948858, -0.950931, -0.556634], 'max_bound': [0.916559, 0.904251, 0.661818]}","[-0.03121429460689649, -0.03613131134596019, 0.06700863238996899]",False,False,True,datasets/dataset_original_cleaned\Apartment\D00651.obj
D00681.obj,Apartment,12682,16075,Triangles,"{'min_bound': [-0.681671, -0.790363, -0.471744], 'max_bound': [1.09453, 0.587597, 0.656092]}","[0.1859580882754113, -0.05133771877597275, 0.09191223567829492]",False,False,True,datasets/dataset_original_cleaned\Apartment\D00681.obj
D00780.obj,Apartment,8240,13791,Triangles,"{'min_bound': [-0.977731, -0.618236, -0.189083], 'max_bound': [0.789199, 0.449639, 0.33395]}","[-0.07138831627523999, -0.10183669052493505, 0.018930992070790187]",False,False,False,datasets/dataset_original_cleaned\Apartment\D00780.obj
D00792.obj,Apartment,795,1221,Triangles,"{'min_bound': [-0.795163, -0.965409, -0.669296], 'max_bound': [1.10354, 0.963376, 0.859246]}","[0.17720331140289125, 0.030507702740945216, 0.08327533882713584]",False,False,False,datasets/dataset_original_cleaned\Apartment\D00792.obj
D00859.obj,Apartment,1327,2223,Triangles,"{'min_bound': [-0.824176, -0.692473, -0.33128], 'max_bound': [1.07379, 0.611025, 0.211846]}","[0.13286606702684073, -0.06741755476437016, -0.04571071020360113]",False,False,False,datasets/dataset_original_cleaned\Apartment\D00859.obj
D00860.obj,Apartment,15670,26346,Triangles,"{'min_bound': [-0.764923, -0.760034, -0.474753], 'max_bound': [0.927037, 0.399913, 0.451175]}","[0.06513041221642113, -0.06300001278091777, -0.02968017488768993]",False,False,True,datasets/dataset_original_cleaned\Apartment\D00860.obj
D00869.obj,Apartment,4847,9189,Triangles,"{'min_bound': [-0.984513, -0.521765, -0.380646], 'max_bound': [0.688383, 0.644962, 0.551785]}","[-0.15464033857525206, 0.086079195912867, 0.17256388950011534]",False,False,False,datasets/dataset_original_cleaned\Apartment\D00869.obj
D00921.obj,Apartment,6689,8288,Triangles,"{'min_bound': [-0.850705, -0.487423, -0.558467], 'max_bound': [0.822601, 0.545748, 0.554978]}","[0.12776131842319355, 0.005794680950326235, -0.011155675103524033]",False,False,False,datasets/dataset_original_cleaned\Apartment\D00921.obj
D00953.obj,Apartment,4156,7354,Triangles,"{'min_bound': [-0.949201, -0.826799, -0.444887], 'max_bound': [0.665321, 0.896079, 0.51871]}","[-0.16179018617564042, -0.031648669169460485, -0.029067039948239247]",False,False,False,datasets/dataset_original_cleaned\Apartment\D00953.obj
m463.obj,Apartment,2022,3655,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.785029, 0.975, 0.574765]}","[0.4050223598922332, 0.2696542875768773, 0.2999938015673233]",False,False,False,datasets/dataset_original_cleaned\Apartment\m463.obj
m464.obj,Apartment,8297,12998,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.347449, 0.975, 0.296305]}","[0.18448161887011408, 0.3500234446115533, 0.1609598789316833]",False,False,False,datasets/dataset_original_cleaned\Apartment\m464.obj
m465.obj,Apartment,2335,4379,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.21702, 0.975, 0.251523]}","[0.13347078523322609, 0.47429200261853366, 0.12710933046461695]",False,False,False,datasets/dataset_original_cleaned\Apartment\m465.obj
m53.obj,AquaticAnimal,18409,34934,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.163371, 0.348761, 0.975]}","[0.1042945460151018, 0.18423450369768576, 0.5554309962179024]",False,False,True,datasets/dataset_original_cleaned\AquaticAnimal\m53.obj
m54.obj,AquaticAnimal,18143,34562,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.254899, 0.371143, 0.975]}","[0.15390107021169963, 0.1896278294567175, 0.5536016378560291]",False,False,True,datasets/dataset_original_cleaned\AquaticAnimal\m54.obj
m55.obj,AquaticAnimal,19505,37169,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.18151, 0.380146, 0.975]}","[0.08891712063347518, 0.2033885579941473, 0.5519647189806232]",False,False,True,datasets/dataset_original_cleaned\AquaticAnimal\m55.obj
m56.obj,AquaticAnimal,5814,10915,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.168956, 0.367452, 0.975]}","[0.09681890965745527, 0.19393467361805541, 0.5575016999637042]",False,False,False,datasets/dataset_original_cleaned\AquaticAnimal\m56.obj
m57.obj,AquaticAnimal,18878,36348,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.143963, 0.389443, 0.975]}","[0.0847248918720281, 0.20526337523485488, 0.5563430893612126]",False,False,True,datasets/dataset_original_cleaned\AquaticAnimal\m57.obj
m58.obj,AquaticAnimal,477,950,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.537049, 0.500211, 0.975]}","[0.2830435822228645, 0.20342037445744465, 0.5687715924388455]",True,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m58.obj
m59.obj,AquaticAnimal,44,1680,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.225, 0.225, 0.975]}","[0.1250183942798197, 0.1248808220920204, 0.4841789330463164]",False,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m59.obj
m60.obj,AquaticAnimal,1606,3208,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.348674, 0.407675, 0.975]}","[0.18683657815308938, 0.21472149235472626, 0.5416166756867455]",True,False,False,datasets/dataset_original_cleaned\AquaticAnimal\m60.obj
m61.obj,AquaticAnimal,216,337,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.18743, 0.443396, 0.975]}","[0.10790941896197598, 0.20734886675482375, 0.6076335722122225]",False,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m61.obj
m62.obj,AquaticAnimal,241,478,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.131276, 0.749178, 0.975]}","[0.07820761511578596, 0.3773569733634431, 0.5799677735595767]",True,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m62.obj
m63.obj,AquaticAnimal,1112,1792,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.724541, 0.777238]}","[0.4200241064859284, 0.316336330288325, 0.40444736930012887]",False,False,False,datasets/dataset_original_cleaned\AquaticAnimal\m63.obj
m64.obj,AquaticAnimal,247,446,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.545087, 0.1789]}","[0.4298234812500876, 0.2863373039829728, 0.10196097186715994]",False,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m64.obj
m65.obj,AquaticAnimal,1004,1930,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.399816, 0.604595, 0.975]}","[0.2124021115251857, 0.30490282904984367, 0.5688655088795226]",False,False,False,datasets/dataset_original_cleaned\AquaticAnimal\m65.obj
m66.obj,AquaticAnimal,4116,8235,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.445705, 0.547553, 0.975]}","[0.24233530411086807, 0.2947572218098045, 0.601123048027403]",False,False,False,datasets/dataset_original_cleaned\AquaticAnimal\m66.obj
m67.obj,AquaticAnimal,14000,27996,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.2497, 0.388988]}","[0.5093285690769375, 0.13158659166393263, 0.19150020303886425]",True,False,True,datasets/dataset_original_cleaned\AquaticAnimal\m67.obj
m68.obj,AquaticAnimal,553,1097,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.278519, 0.18743]}","[0.4909938719549642, 0.14594143600402523, 0.10712161235632124]",False,False,False,datasets/dataset_original_cleaned\AquaticAnimal\m68.obj
m69.obj,AquaticAnimal,316,564,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.357325, 0.264776, 0.975]}","[0.19098012226592379, 0.10867843228476927, 0.604356755838085]",False,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m69.obj
m70.obj,AquaticAnimal,320,560,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.454415, 0.266076, 0.975]}","[0.23976030030951112, 0.09932126717153805, 0.529995418479911]",False,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m70.obj
m71.obj,AquaticAnimal,420,836,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.32599, 0.371535, 0.975]}","[0.17544581722636157, 0.15613346662858293, 0.5152744465767142]",True,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m71.obj
m72.obj,AquaticAnimal,331,590,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.456203, 0.262828, 0.975]}","[0.2406287298949622, 0.10309654084820694, 0.5329349105344282]",False,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m72.obj
m73.obj,AquaticAnimal,285,566,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.610865, 0.376181]}","[0.5260585120364516, 0.3040228115787551, 0.2000137010962659]",False,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m73.obj
m74.obj,AquaticAnimal,162,336,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.354455, 0.321596, 0.975]}","[0.18586508215911487, 0.15325794837450862, 0.5825373660855065]",False,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m74.obj
m75.obj,AquaticAnimal,298,512,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.538384, 0.299311, 0.975]}","[0.28155434367493437, 0.10687054170223667, 0.5456552629077115]",False,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m75.obj
m76.obj,AquaticAnimal,1583,3164,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.39593, 0.35314, 0.975]}","[0.21046860092579844, 0.18352867043584767, 0.5709965091165834]",False,False,False,datasets/dataset_original_cleaned\AquaticAnimal\m76.obj
m77.obj,AquaticAnimal,11578,23022,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.407994, 0.611203]}","[0.4899627675650885, 0.15022154344238933, 0.33967608144123435]",False,False,True,datasets/dataset_original_cleaned\AquaticAnimal\m77.obj
m78.obj,AquaticAnimal,468,791,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.51665, 0.428181]}","[0.46697384234988476, 0.24639207632678534, 0.2641555363992308]",False,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m78.obj
m79.obj,AquaticAnimal,158,236,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.256171, 0.300958]}","[0.5298033337254401, 0.09278288668069241, 0.18574050222187036]",False,True,False,datasets/dataset_original_cleaned\AquaticAnimal\m79.obj
m80.obj,AquaticAnimal,1104,2104,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.308883, 0.416001]}","[0.4468855696638823, 0.12043820827372671, 0.19707594845086507]",False,False,False,datasets/dataset_original_cleaned\AquaticAnimal\m80.obj
m81.obj,AquaticAnimal,857,1650,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.4145, 0.291, 0.975]}","[0.21640746034969416, 0.11377089120097682, 0.5734721663181928]",False,False,False,datasets/dataset_original_cleaned\AquaticAnimal\m81.obj
D00031.obj,Bed,1867,3670,Triangles,"{'min_bound': [-0.669666, -0.708463, -0.267503], 'max_bound': [0.930426, 0.726534, 0.312193]}","[0.04101146462650136, 0.01835326255537097, -0.03759571753073996]",False,False,False,datasets/dataset_original_cleaned\Bed\D00031.obj
D00110.obj,Bed,1926,3644,Triangles,"{'min_bound': [-0.8889, -0.718484, -0.220014], 'max_bound': [0.75223, 0.524562, 0.339705]}","[-0.12130705808255124, -0.09402013734067902, -0.012070374935129195]",False,False,False,datasets/dataset_original_cleaned\Bed\D00110.obj
D00121.obj,Bed,12384,24612,Triangles,"{'min_bound': [-0.912283, -0.599669, -0.482021], 'max_bound': [0.78579, 0.858504, 0.463209]}","[-0.060272083162374576, 0.12974783632152567, 0.018904515476194057]",True,False,True,datasets/dataset_original_cleaned\Bed\D00121.obj
D00184.obj,Bed,7218,14206,Triangles,"{'min_bound': [-0.937684, -0.891329, -0.466361], 'max_bound': [0.750002, 0.664602, 0.341943]}","[-0.09448231102048453, -0.0995360740862169, 0.08479176006268765]",False,False,False,datasets/dataset_original_cleaned\Bed\D00184.obj
D00210.obj,Bed,17296,34438,Triangles,"{'min_bound': [-0.667887, -0.532688, -0.412555], 'max_bound': [0.81694, 0.866731, 0.546372]}","[0.05654951582627179, 0.14613306728061537, 0.017437378083010033]",False,False,True,datasets/dataset_original_cleaned\Bed\D00210.obj
D00213.obj,Bed,2277,4540,Triangles,"{'min_bound': [-0.955079, -0.365319, -0.375599], 'max_bound': [0.747501, 0.50444, 0.275625]}","[-0.06209846786694229, 0.05944687983487203, -0.0551646966865883]",False,False,False,datasets/dataset_original_cleaned\Bed\D00213.obj
D00217.obj,Bed,3238,6272,Triangles,"{'min_bound': [-0.842601, -0.54509, -0.3038], 'max_bound': [0.881592, 0.411619, 0.422549]}","[0.02712497938383825, -0.07866052695930534, 0.11574548928236722]",False,False,False,datasets/dataset_original_cleaned\Bed\D00217.obj
D00307.obj,Bed,2644,5309,Triangles,"{'min_bound': [-0.820216, -0.833938, -0.213808], 'max_bound': [0.991699, 0.872106, 0.392634]}","[0.055963814335810685, 0.004309375467904184, 0.04212367614830798]",False,False,False,datasets/dataset_original_cleaned\Bed\D00307.obj
D00322.obj,Bed,7442,14796,Triangles,"{'min_bound': [-0.94314, -0.415536, -0.520955], 'max_bound': [0.864001, 0.599245, 0.520602]}","[-0.039410616406957734, 0.09946998352567163, 0.04399922579177451]",True,False,False,datasets/dataset_original_cleaned\Bed\D00322.obj
D00417.obj,Bed,12236,24464,Triangles,"{'min_bound': [-0.799888, -0.509407, -0.374758], 'max_bound': [0.796046, 0.668083, 0.302302]}","[-0.029452284902955653, 0.07994097179755422, 0.008762339276878231]",False,False,True,datasets/dataset_original_cleaned\Bed\D00417.obj
D00538.obj,Bed,7136,13868,Triangles,"{'min_bound': [-0.838246, -0.479658, -0.325735], 'max_bound': [0.8386, 0.702627, 0.411787]}","[0.0016001088583290585, 0.10575663849230188, -0.05007027817066436]",False,False,False,datasets/dataset_original_cleaned\Bed\D00538.obj
D00545.obj,Bed,415,838,Triangles,"{'min_bound': [-0.832734, -0.47967, -0.39825], 'max_bound': [0.876784, 0.747412, 0.346334]}","[-0.03349733396056787, 0.12227892454537603, -0.025418336141528514]",False,True,False,datasets/dataset_original_cleaned\Bed\D00545.obj
D00552.obj,Bed,6349,12268,Triangles,"{'min_bound': [-1.05698, -0.719045, -0.464456], 'max_bound': [0.489625, 0.71651, 0.232915]}","[-0.14027909871520763, 0.0287544867969016, -0.03929426847840083]",False,False,False,datasets/dataset_original_cleaned\Bed\D00552.obj
D00565.obj,Bed,826,1649,Triangles,"{'min_bound': [-1.08588, -0.605613, -0.375019], 'max_bound': [0.602982, 0.718594, 0.180431]}","[-0.19366901052644384, 0.056710075587114966, -0.0869370520144023]",False,False,False,datasets/dataset_original_cleaned\Bed\D00565.obj
D00650.obj,Bed,3752,7448,Triangles,"{'min_bound': [-0.863733, -0.550605, -0.421559], 'max_bound': [0.833154, 0.377532, 0.282019]}","[0.00573354467251625, -0.07084657223698228, -0.0018526587382497602]",False,False,False,datasets/dataset_original_cleaned\Bed\D00650.obj
D00735.obj,Bed,447,718,Triangles,"{'min_bound': [-0.644923, -0.684425, -0.312594], 'max_bound': [1.11344, 0.73777, 0.476146]}","[0.20508404922986923, 0.03665993595412272, 0.1179912364943804]",False,True,False,datasets/dataset_original_cleaned\Bed\D00735.obj
D00836.obj,Bed,1563,3188,Triangles,"{'min_bound': [-0.795864, -0.365307, -0.304602], 'max_bound': [0.919097, 0.512459, 0.597853]}","[-0.03804955774487177, 0.08481248333845995, 0.02228310546794297]",False,False,False,datasets/dataset_original_cleaned\Bed\D00836.obj
D00839.obj,Bed,16364,32664,Triangles,"{'min_bound': [-0.800648, -0.877287, -0.351917], 'max_bound': [0.864395, 0.569772, 0.290771]}","[-0.03450216947288358, -0.15428833914783685, -0.013589538358772657]",False,False,True,datasets/dataset_original_cleaned\Bed\D00839.obj
D00969.obj,Bed,12375,23918,Triangles,"{'min_bound': [-0.906979, -0.928304, -0.466867], 'max_bound': [0.798208, 0.569391, 0.379395]}","[-0.05847146948004969, -0.15248823091942154, -0.10761009268274709]",False,False,True,datasets/dataset_original_cleaned\Bed\D00969.obj
D00988.obj,Bed,344,624,Triangles,"{'min_bound': [-0.867888, -0.726326, -0.517681], 'max_bound': [0.815509, 0.426407, 0.208921]}","[-0.0004383704267687335, -0.15712363115684266, -0.1634906954225385]",True,True,False,datasets/dataset_original_cleaned\Bed\D00988.obj
m945.obj,Bed,8112,15675,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.740004, 0.813378, 0.975]}","[0.3836759609493897, 0.2941254241724769, 0.438981725832777]",False,False,False,datasets/dataset_original_cleaned\Bed\m945.obj
m946.obj,Bed,449,660,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.494149, 0.494147, 0.975]}","[0.259582182738344, 0.24641828542348362, 0.4999804245727818]",False,True,False,datasets/dataset_original_cleaned\Bed\m946.obj
m947.obj,Bed,441,704,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.721994, 0.445454, 0.975]}","[0.3735237375033868, 0.1837559519555381, 0.4813419283425495]",False,True,False,datasets/dataset_original_cleaned\Bed\m947.obj
m948.obj,Bed,4597,9038,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.975, 0.893382, 0.961408]}","[0.49957001531498707, 0.2238527195280873, 0.44301649921362085]",True,False,False,datasets/dataset_original_cleaned\Bed\m948.obj
m949.obj,Bed,706,1388,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.956207, 0.975, 0.489954]}","[0.48229239274522184, 0.31243105106278546, 0.2567854806470427]",True,False,False,datasets/dataset_original_cleaned\Bed\m949.obj
m950.obj,Bed,437,736,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.769384, 0.889227, 0.975]}","[0.3972443731541134, 0.26033573186748077, 0.46449652989709284]",False,True,False,datasets/dataset_original_cleaned\Bed\m950.obj
m951.obj,Bed,357,586,Triangles,"{'min_bound': [0.025, 0.025, 0.025], 'max_bound': [0.797947, 0.536752, 0.975]}","[0.41196433064779936, 0.2604825831542552, 0.41980347538467344]",False,True,False,datasets/dataset_original_cleaned\Bed\m951.obj
D00016.obj,Bicycle,2769,5049,Triangles,"{'min_bound': [-0.914299, -0.44062, -0.209935], 'max_bound': [0.959955, 0.818183, 0.177847]}","[0.04883938725951013, 0.10716980045623307, -0.0023956472650537384]",False,False,False,datasets/dataset_original_cleaned\Bicycle\D00016.obj
D00033.obj,Bicycle,2192,4448,Triangles,"{'min_bound': [-1.0652, -0.389308, -0.281626], 'max_bound': [0.878724, 0.704617, 0.310015]}","[-0.07983012038388286, 0.15443483572668715, 0.009209930902129808]",False,False,False,datasets/dataset_original_cleaned\Bicycle\D00033.obj
D00040.obj,Bicycle,25426,50750,Triangles,"{'min_bound': [-0.94097, -0.458162, -0.31764], 'max_bound': [0.963824, 0.744808, 0.315601]}","[-0.029692311781205006, 0.05613067176936522, 0.009700627500547192]",False,False,True,datasets/dataset_original_cleaned\Bicycle\D00040.obj
