file_name,obj_class,vertices,faces,face_type,bounding_box,centroid,is_watertight,outlier_low,outlier_high,file_path
D00792.obj,Apartment,5103,9548,Triangles,"{'min_bound': [-0.3323854, -0.34834498, -0.27595389], 'max_bound': [0.33617169, 0.37256081, 0.24751796]}","[-2.185568708490069e-10, -3.1560435839560706e-10, -3.5758389113482416e-10]",False,False,False,datasets/dataset_original_normalized\Apartment\D00792.obj
D00859.obj,Apartment,4639,8891,Triangles,"{'min_bound': [-0.4834729, -0.30076006, -0.12824787], 'max_bound': [0.48831177, 0.30283146, 0.1307089]}","[3.4274956130115183e-10, -4.891898490914454e-10, -1.3168353308887234e-11]",False,False,False,datasets/dataset_original_normalized\Apartment\D00859.obj
D00869.obj,Apartment,5131,9185,Triangles,"{'min_bound': [-0.45665199, -0.2771824, -0.22465679], 'max_bound': [0.47547353, 0.28767414, 0.28695509]}","[1.4337813211111257e-09, 9.877153652035198e-10, -5.62939093942555e-10]",False,False,False,datasets/dataset_original_normalized\Apartment\D00869.obj
D00921.obj,Apartment,4326,5850,Triangles,"{'min_bound': [-0.37421583, -0.23935013, -0.23226283], 'max_bound': [0.59151005, 0.23889815, 0.23997798]}","[1.8301245835638116e-10, 1.0863731445443395e-10, 2.1984805420649145e-10]",False,False,False,datasets/dataset_original_normalized\Apartment\D00921.obj
D00953.obj,Apartment,4603,7353,Triangles,"{'min_bound': [-0.40721145, -0.4153564, -0.19662542], 'max_bound': [0.44799106, 0.52956615, 0.2251844]}","[-4.516912840395833e-11, 9.395201113472582e-10, -1.908170376675483e-10]",False,False,False,datasets/dataset_original_normalized\Apartment\D00953.obj
m463.obj,Apartment,5181,9983,Triangles,"{'min_bound': [-0.26076558, -0.40057504, -0.29383183], 'max_bound': [0.74334354, 0.40518581, 0.29280296]}","[2.730216065889698e-10, -8.353034519372449e-11, -1.287228682506436e-10]",False,False,False,datasets/dataset_original_normalized\Apartment\m463.obj
m464.obj,Apartment,4014,6379,Triangles,"{'min_bound': [-0.7144535, -0.00029693, -0.00029678], 'max_bound': [0.2855465, 0.00039824, 0.00030007]}","[1.1507360157153966e-07, -6.045432490876891e-09, 7.916102897740084e-10]",False,False,False,datasets/dataset_original_normalized\Apartment\m464.obj
m465.obj,Apartment,4361,8435,Triangles,"{'min_bound': [-0.48474356, -0.13906634, -0.10399723], 'max_bound': [0.51700476, 0.11685409, 0.09888888]}","[4.893299456945661e-10, -5.810143417281025e-11, 2.921560783404159e-11]",False,False,False,datasets/dataset_original_normalized\Apartment\m465.obj
m53.obj,AquaticAnimal,4365,8397,Triangles,"{'min_bound': [-0.4413713, -0.17102771, -0.05341498], 'max_bound': [0.56190898, 0.16891331, 0.07013554]}","[-7.986171362814073e-10, 3.177096632285156e-10, 7.369385004629522e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m53.obj
m54.obj,AquaticAnimal,4348,8311,Triangles,"{'min_bound': [-0.43590633, -0.18431785, -0.07974614], 'max_bound': [0.5822615, 0.18384267, 0.11048465]}","[1.3070115915571866e-09, -1.603936760287226e-10, 6.701679434674176e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m54.obj
m55.obj,AquaticAnimal,4637,8931,Triangles,"{'min_bound': [-0.44011263, -0.17719085, -0.07468756], 'max_bound': [0.56581341, 0.19206456, 0.0899035]}","[-1.0699049422433974e-09, -2.2326753480305462e-11, -1.2330717389525843e-10]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m55.obj
m56.obj,AquaticAnimal,5160,9915,Triangles,"{'min_bound': [-0.43914929, -0.18145068, -0.07586222], 'max_bound': [0.56804898, 0.17683888, 0.07552391]}","[2.529568493862779e-10, 2.46104419202447e-10, 5.5702604645403934e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m56.obj
m57.obj,AquaticAnimal,4501,8726,Triangles,"{'min_bound': [-0.56865772, -0.1952863, -0.05434501], 'max_bound': [0.43902547, 0.18764393, 0.06198722]}","[9.197926983292926e-10, 5.6621718390655235e-11, -4.800291740999846e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m57.obj
m58.obj,AquaticAnimal,5150,10296,Triangles,"{'min_bound': [-0.42814923, -0.1909313, -0.2683268], 'max_bound': [0.57302598, 0.30215464, 0.2610926]}","[2.5168184025064894e-10, 6.782484753649284e-11, -8.855005438651836e-11]",True,False,False,datasets/dataset_original_normalized\AquaticAnimal\m58.obj
m59.obj,AquaticAnimal,11849,23700,Triangles,"{'min_bound': [-0.48249775, -0.10023812, -0.10548538], 'max_bound': [0.51757859, 0.09966138, 0.10476811]}","[2.5558187962274744e-10, -8.403934296111152e-12, -3.321769761563123e-11]",False,False,True,datasets/dataset_original_normalized\AquaticAnimal\m59.obj
m60.obj,AquaticAnimal,4053,8102,Triangles,"{'min_bound': [-0.56154602, -0.19866931, -0.17041751], 'max_bound': [0.43770409, 0.20399357, 0.17053465]}","[3.5013957381672e-10, 2.0295356446809332e-11, 7.764806466781661e-11]",True,False,False,datasets/dataset_original_normalized\AquaticAnimal\m60.obj
m61.obj,AquaticAnimal,5061,9769,Triangles,"{'min_bound': [-0.38663641, -0.18868569, -0.08742794], 'max_bound': [0.6168242, 0.24249698, 0.08803675]}","[-5.576176561303448e-10, -2.0341329116879762e-10, -6.800949069282165e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m61.obj
m62.obj,AquaticAnimal,5015,10024,Triangles,"{'min_bound': [-0.41482229, -0.38645111, -0.05532183], 'max_bound': [0.60764125, 0.35108303, 0.05503968]}","[-1.2818576673093357e-10, -4.759936706047863e-10, 9.702156268836708e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m62.obj
m63.obj,AquaticAnimal,4612,8868,Triangles,"{'min_bound': [-0.62814245, -0.27711027, -0.376955], 'max_bound': [0.4201726, 0.42889345, 0.41467153]}","[-4.212123950131147e-10, 6.4702837530076646e-12, -3.891749166790146e-10]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m63.obj
m64.obj,AquaticAnimal,4724,9346,Triangles,"{'min_bound': [-0.40889484, -0.27014495, -0.08069494], 'max_bound': [0.59256585, 0.27554024, 0.08044868]}","[1.171028316805172e-10, -5.619921800726167e-10, -6.099702528222846e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m64.obj
m65.obj,AquaticAnimal,4553,9036,Triangles,"{'min_bound': [-0.5715178, -0.29879157, -0.18356124], 'max_bound': [0.42718952, 0.31954064, 0.15137386]}","[3.551511122865254e-10, -1.269343325061531e-10, -2.633933300979356e-10]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m65.obj
m66.obj,AquaticAnimal,4022,8234,Triangles,"{'min_bound': [-0.40296592, -0.24171835, -0.22397671], 'max_bound': [0.6352876, 0.23059065, 0.22075556]}","[6.358560658606517e-10, 5.311258218276241e-10, 9.420066220973585e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m66.obj
m67.obj,AquaticAnimal,4802,9599,Triangles,"{'min_bound': [-0.49057004, -0.17527753, -0.11295893], 'max_bound': [0.50938499, 0.2073064, 0.12312815]}","[9.491857089833338e-11, -2.2614627873717243e-10, -1.1530697077858348e-10]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m67.obj
m68.obj,AquaticAnimal,5196,10382,Triangles,"{'min_bound': [-0.4908503, -0.1372375, -0.08598563], 'max_bound': [0.51000694, 0.12861506, 0.0849911]}","[-1.594301853074907e-09, -5.5110161033556566e-11, 1.7725117365057996e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m68.obj
m69.obj,AquaticAnimal,4558,9023,Triangles,"{'min_bound': [-0.389474, -0.17355768, -0.10577557], 'max_bound': [0.61738908, 0.17618992, 0.16458034]}","[1.73975197627094e-10, -9.082858564167626e-11, -2.5089085099695994e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m69.obj
m70.obj,AquaticAnimal,4530,8960,Triangles,"{'min_bound': [-0.46699821, -0.22624517, -0.07715311], 'max_bound': [0.53329841, 0.22577027, 0.17600371]}","[3.070370277809885e-10, 1.1111158570633177e-10, -2.894048059627243e-10]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m70.obj
m71.obj,AquaticAnimal,4489,8974,Triangles,"{'min_bound': [-0.48728789, -0.15000271, -0.15194869], 'max_bound': [0.51290805, 0.23197419, 0.15553194]}","[-6.21180615987918e-11, -1.9854241456737148e-10, 1.986854290355151e-10]",True,False,False,datasets/dataset_original_normalized\AquaticAnimal\m71.obj
m72.obj,AquaticAnimal,4756,9440,Triangles,"{'min_bound': [-0.46344079, -0.22726669, -0.08115362], 'max_bound': [0.53710415, 0.22821506, 0.16873254]}","[-6.471304128654662e-10, -2.1316746204681917e-10, -1.791697354386792e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m72.obj
m73.obj,AquaticAnimal,4527,9056,Triangles,"{'min_bound': [-0.50771528, -0.24342806, -0.16992238], 'max_bound': [0.49564264, 0.31951512, 0.17324415]}","[6.810315368552425e-10, -4.603980296706072e-10, 1.8565989516855477e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m73.obj
m74.obj,AquaticAnimal,5111,10275,Triangles,"{'min_bound': [-0.41313493, -0.1380515, -0.161884], 'max_bound': [0.58653028, 0.18073589, 0.1853644]}","[-4.0113334395073334e-10, 5.3522567898977727e-11, 1.738985607045935e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m74.obj
m75.obj,AquaticAnimal,4159,8191,Triangles,"{'min_bound': [-0.56101087, -0.25915535, -0.09998261], 'max_bound': [0.43992344, 0.27112862, 0.18048872]}","[7.59923306111676e-12, -2.195623577719062e-10, -2.800912045809373e-10]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m75.obj
m76.obj,AquaticAnimal,5552,11074,Triangles,"{'min_bound': [-0.58188101, -0.17803168, -0.1852616], 'max_bound': [0.42191979, 0.17320996, 0.20444445]}","[-1.2203431774245283e-09, 2.937618964536165e-11, 1.3030363608669037e-10]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m76.obj
m77.obj,AquaticAnimal,5115,10091,Triangles,"{'min_bound': [-0.49511595, -0.24651128, -0.16528265], 'max_bound': [0.58531994, 0.28406621, 0.25098012]}","[1.273017364561593e-09, -1.54037331390626e-10, 3.191315522261548e-10]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m77.obj
m78.obj,AquaticAnimal,4374,8589,Triangles,"{'min_bound': [-0.45004289, -0.20626549, -0.20756004], 'max_bound': [0.58542994, 0.25453814, 0.19100854]}","[1.2772001645675364e-09, 1.0762810583779068e-10, -1.1546084015845299e-10]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m78.obj
m79.obj,AquaticAnimal,5045,9352,Triangles,"{'min_bound': [-0.47605131, -0.11364437, -0.1145322], 'max_bound': [0.53676339, 0.14317805, 0.11800417]}","[8.712878683573382e-10, 1.3729993053819372e-10, 5.991366567207752e-11]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m79.obj
m80.obj,AquaticAnimal,4210,8415,Triangles,"{'min_bound': [-0.43416387, -0.17675479, -0.10447071], 'max_bound': [0.57665706, 0.22436736, 0.19583443]}","[6.28116059807681e-10, -3.9154780594684056e-10, 1.7503035453649267e-10]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m80.obj
m81.obj,AquaticAnimal,4117,8197,Triangles,"{'min_bound': [-0.42231592, -0.20044892, -0.09951657], 'max_bound': [0.58421888, 0.20763364, 0.18492288]}","[-4.87421809329058e-10, -3.4985721896415594e-10, -1.4843415915615668e-10]",False,False,False,datasets/dataset_original_normalized\AquaticAnimal\m81.obj
D00031.obj,Bed,4928,9732,Triangles,"{'min_bound': [-0.43035306, -0.43294345, -0.13081924], 'max_bound': [0.53701963, 0.42614108, 0.21540338]}","[-7.285798721218163e-10, -1.5845063602273647e-10, -1.5395991003947532e-10]",False,False,False,datasets/dataset_original_normalized\Bed\D00031.obj
D00110.obj,Bed,5060,9884,Triangles,"{'min_bound': [-0.43293054, -0.33358463, -0.13522272], 'max_bound': [0.49565835, 0.33166725, 0.18483226]}","[7.382100916123467e-11, 5.108707953679494e-10, -2.5672516428246856e-10]",False,False,False,datasets/dataset_original_normalized\Bed\D00110.obj
D00121.obj,Bed,4442,8740,Triangles,"{'min_bound': [-0.41212262, -0.35188076, -0.22184651], 'max_bound': [0.42159063, 0.34774127, 0.25767908]}","[-1.7199646023959594e-10, -7.556884497681405e-11, 1.734228304959724e-10]",True,False,False,datasets/dataset_original_normalized\Bed\D00121.obj
D00184.obj,Bed,5093,9946,Triangles,"{'min_bound': [-0.41548371, -0.35766195, -0.16443882], 'max_bound': [0.42246171, 0.35508535, 0.24469091]}","[-4.877392057435203e-10, -7.164888816968471e-11, -1.5332641028107192e-10]",False,False,False,datasets/dataset_original_normalized\Bed\D00184.obj
D00210.obj,Bed,5982,11812,Triangles,"{'min_bound': [-0.48483388, -0.42026532, -0.2716677], 'max_bound': [0.467337, 0.4348357, 0.31647766]}","[1.1008662013443801e-10, -2.792796022711541e-10, -2.2147969803349176e-10]",False,False,False,datasets/dataset_original_normalized\Bed\D00210.obj
D00213.obj,Bed,4422,8828,Triangles,"{'min_bound': [-0.47311001, -0.2433212, -0.17168685], 'max_bound': [0.52095552, 0.24334881, 0.18003912]}","[7.243840025744061e-11, -1.6401119618752197e-11, 1.5436965032195526e-10]",False,False,False,datasets/dataset_original_normalized\Bed\D00213.obj
D00217.obj,Bed,5823,11485,Triangles,"{'min_bound': [-0.4918592, -0.24361185, -0.12197826], 'max_bound': [0.49813601, 0.24202107, 0.20392389]}","[-3.558100239740402e-10, -3.92751427363181e-12, 1.6296439245517808e-11]",False,False,False,datasets/dataset_original_normalized\Bed\D00217.obj
D00307.obj,Bed,4712,9340,Triangles,"{'min_bound': [-0.39546092, -0.36948025, -0.14516478], 'max_bound': [0.44346978, 0.38274849, 0.18010274]}","[5.4135949996732295e-11, -1.4126467312962601e-10, 9.913469913033959e-11]",False,False,False,datasets/dataset_original_normalized\Bed\D00307.obj
D00322.obj,Bed,5046,10004,Triangles,"{'min_bound': [-0.46818963, -0.20793754, -0.23156309], 'max_bound': [0.47185803, 0.20973744, 0.23137996]}","[1.2021859931758136e-10, 2.0785653975957004e-10, -2.1310776522940414e-10]",True,False,False,datasets/dataset_original_normalized\Bed\D00322.obj
D00417.obj,Bed,5793,11536,Triangles,"{'min_bound': [-0.50713015, -0.36595822, -0.15921332], 'max_bound': [0.48120664, 0.36643906, 0.21686772]}","[-1.8222246683021102e-10, 2.1347874970855432e-10, -6.661569418696106e-11]",False,False,False,datasets/dataset_original_normalized\Bed\D00417.obj
D00538.obj,Bed,5052,9724,Triangles,"{'min_bound': [-0.47556, -0.32256791, -0.13087241], 'max_bound': [0.4863234, 0.32694845, 0.24836707]}","[7.194837046286975e-10, 2.196822958559271e-10, 2.2498289500171995e-09]",False,False,False,datasets/dataset_original_normalized\Bed\D00538.obj
D00545.obj,Bed,4614,9217,Triangles,"{'min_bound': [-0.42346998, -0.29733745, -0.20064361], 'max_bound': [0.4918341, 0.29885713, 0.23345806]}","[-5.029136154704157e-10, 1.2259977883228321e-10, 1.5453346600985134e-10]",False,False,False,datasets/dataset_original_normalized\Bed\D00545.obj
D00552.obj,Bed,4408,8587,Triangles,"{'min_bound': [-0.55356759, -0.4217925, -0.23782789], 'max_bound': [0.35683767, 0.39648609, 0.18084217]}","[-1.9720742765798527e-10, 1.4103671146788934e-10, -5.620718800371516e-11]",False,False,False,datasets/dataset_original_normalized\Bed\D00552.obj
D00565.obj,Bed,5066,10241,Triangles,"{'min_bound': [-0.43385719, -0.3321295, -0.14219562], 'max_bound': [0.48313448, 0.33591087, 0.14909444]}","[2.104284738624287e-11, -2.078211568033938e-10, 2.8989737487588428e-11]",False,False,False,datasets/dataset_original_normalized\Bed\D00565.obj
D00650.obj,Bed,4726,9358,Triangles,"{'min_bound': [-0.50467292, -0.2577699, -0.19048648], 'max_bound': [0.49741798, 0.27682863, 0.2255901]}","[-1.2323194159124999e-09, 3.9597139973593397e-10, 3.0368078072065535e-11]",False,False,False,datasets/dataset_original_normalized\Bed\D00650.obj
D00735.obj,Bed,4087,7709,Triangles,"{'min_bound': [-0.41575768, -0.29629566, -0.16509091], 'max_bound': [0.45150829, 0.29577793, 0.20526895]}","[-1.2512207394447008e-09, -7.627865957785914e-11, 4.521325262459057e-11]",False,False,False,datasets/dataset_original_normalized\Bed\D00735.obj
D00836.obj,Bed,4503,8937,Triangles,"{'min_bound': [-0.41174282, -0.19124242, -0.17819261], 'max_bound': [0.57802676, 0.1963086, 0.21952764]}","[2.2866319638344306e-10, 7.680692214811255e-12, -1.4192914476053913e-10]",False,False,False,datasets/dataset_original_normalized\Bed\D00836.obj
D00839.obj,Bed,5506,10914,Triangles,"{'min_bound': [-0.40658335, -0.35407059, -0.16710244], 'max_bound': [0.47499052, 0.35058698, 0.19365721]}","[-3.4315141556842197e-10, 4.5958995902210795e-10, -5.3943590436655244e-11]",False,False,False,datasets/dataset_original_normalized\Bed\D00839.obj
D00969.obj,Bed,4385,8201,Triangles,"{'min_bound': [-0.42790843, -0.36291948, -0.21439981], 'max_bound': [0.44679698, 0.38809445, 0.28042046]}","[1.479471226011161e-09, -1.1268648380648929e-09, 4.364954781962202e-10]",False,False,False,datasets/dataset_original_normalized\Bed\D00969.obj
D00988.obj,Bed,5007,9984,Triangles,"{'min_bound': [-0.4591534, -0.31667298, -0.15278655], 'max_bound': [0.4978069, 0.31647731, 0.2299324]}","[3.2303517415460023e-10, 8.293736154583068e-11, 2.5390044227902714e-11]",False,False,False,datasets/dataset_original_normalized\Bed\D00988.obj
m945.obj,Bed,5729,11008,Triangles,"{'min_bound': [-0.5017781, -0.38756192, -0.35140778], 'max_bound': [0.60310007, 0.38748477, 0.47341553]}","[1.6845485947363833e-09, 5.321193450920508e-10, 2.667899654636348e-11]",False,False,False,datasets/dataset_original_normalized\Bed\m945.obj
m946.obj,Bed,5056,9760,Triangles,"{'min_bound': [-0.50046261, -0.24763414, -0.23374565], 'max_bound': [0.50058478, 0.24773331, 0.2598896]}","[-9.036374574127198e-10, -2.2723895234756633e-11, 2.3191636717647616e-10]",False,False,False,datasets/dataset_original_normalized\Bed\m946.obj
m947.obj,Bed,5196,10075,Triangles,"{'min_bound': [-0.51929497, -0.36704415, -0.1921504], 'max_bound': [0.49347016, 0.3672043, 0.2513458]}","[-1.0463270774887914e-09, -3.736705666251482e-12, 6.858563351637748e-10]",False,False,False,datasets/dataset_original_normalized\Bed\m947.obj
